3	pr7	2048	4096	4096	   2048x  4096x  4096 wg=  256 S=1 -> 128x256 :  0.042008 ms  1635.859 TFLOPs
3	main	2048	128	64	   2048x   128x    64 wg=   16 S=1 -> 128x128 :  0.003978 ms     8.435 TFLOPs
3	pr7	2048	128	64	   2048x   128x    64 wg=    0 S=1 -> 256x256 :  0.008102 ms     4.141 TFLOPs
3	main	2048	128	1840	   2048x   128x  1840 wg=   16 S=1 -> 128x128 :  0.012702 ms    75.948 TFLOPs
3	pr7	2048	128	1840	   2048x   128x  1840 wg=    0 S=1 -> 256x256 :  0.023668 ms    40.759 TFLOPs
4	main	2048	6144	512	   2048x  6144x   512 wg=  256 S=1 -> 128x384 :  0.016900 ms   762.416 TFLOPs
4	pr7	2048	6144	512	   2048x  6144x   512 wg=  256 S=1 -> 128x384 :  0.017558 ms   733.844 TFLOPs
4	main	2048	2048	3490	   2048x  2048x  3490 wg=  256 S=2 -> 128x256 :  0.035238 ms   830.813 TFLOPs
4	pr7	2048	2048	3490	   2048x  2048x  3490 wg=  256 S=2 -> 128x256 :  0.036098 ms   811.021 TFLOPs
4	main	2048	1024	105728	   2048x  1024x105728 wg=  256 S=4 -> 128x256 :  0.318776 ms  1391.118 TFLOPs
4	pr7	2048	1024	105728	   2048x  1024x105728 wg=  256 S=4 -> 128x256 :  0.316487 ms  1401.182 TFLOPs
4	main	2048	1024	16128	   2048x  1024x 16128 wg=  256 S=4 -> 128x256 :  0.052778 ms  1281.697 TFLOPs
4	pr7	2048	1024	16128	   2048x  1024x 16128 wg=  256 S=4 -> 128x256 :  0.054248 ms  1246.966 TFLOPs
4	main	2048	4096	4096	   2048x  4096x  4096 wg=  256 S=1 -> 128x256 :  0.042250 ms  1626.493 TFLOPs
4	pr7	2048	4096	4096	   2048x  4096x  4096 wg=  256 S=1 -> 128x256 :  0.042642 ms  1611.535 TFLOPs
4	main	2048	128	64	   2048x   128x    64 wg=   16 S=1 -> 128x128 :  0.003984 ms     8.422 TFLOPs
4	pr7	2048	128	64	   2048x   128x    64 wg=    0 S=1 -> 256x256 :  0.008070 ms     4.158 TFLOPs
